Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1749212662012,1600,1599,1599,1599,1600,1600,1600,800,0,0,0,0,0,0,3.846153974533081,0,2894.8533325195313,14705.966552734375,255614.38763427734,0.43304443359375,33572028416,0,826703872,0
1,1749212662012,1600,1599,1599,1599,1600,1600,1600,800,0,0,0,0,0,0,3.846153974533081,0,2894.8533325195313,14705.966552734375,255614.38970947266,0.43304443359375,33572028416,0,826703872,0
0,1749212662013,1600,1599,1599,1599,1600,1600,1600,800,0,0,0,0,0,0,3.846153974533081,0,2894.8544921875,14705.973205566406,255614.39282226563,0.43304443359375,33572028416,0,826703872,0
0,1749212662014,1600,1599,1599,1599,1600,1600,1600,800,0,0,0,0,0,0,3.846153974533081,0,2894.8567504882813,14705.984436035156,255614.39556884766,0.43304443359375,33572028416,0,826703872,0
0,1749212662016,1600,1599,1599,1599,1600,1600,1600,800,0,0,0,0,0,0,3.846153974533081,0,2894.8577270507813,14705.989135742188,255614.39807128906,0.43304443359375,33572028416,0,826703872,0
0,1749212662017,1600,1599,1599,1599,1600,1600,1600,800,0,0,0,0,0,0,3.846153974533081,0,2894.8587036132813,14705.994384765625,255614.4002685547,0.43304443359375,33572028416,0,826703872,0
0,1749212662018,1600,1599,1599,1599,1600,1600,1600,800,0,0,0,0,0,0,3.846153974533081,0,2894.8597412109375,14705.999572753906,255614.40234375,0.43304443359375,33572028416,0,826703872,0
0,1749212662019,1600,1599,1599,1599,1600,1600,1600,800,0,0,0,0,0,0,3.846153974533081,0,2894.8607788085938,14706.004943847656,255614.4047241211,0.43304443359375,33572028416,0,826703872,0
0,1749212662020,1600,1599,1599,1599,1600,1600,1600,800,0,0,0,0,0,0,3.846153974533081,0,2894.86181640625,14706.010314941406,255614.4067993164,0.43304443359375,33572028416,0,826703872,0
0,1749212662021,1600,1599,1599,1599,1600,1600,1600,800,0,0,0,0,0,0,3.846153974533081,0,2894.86279296875,14706.015319824219,255614.4087524414,0.43304443359375,33572028416,0,826703872,0
